ax,low-pass,high-pass
0.158447,0.005301,0.007791
0.144531,0.005357,0.005918
0.185547,0.005893,0.011313
0.115723,0.005374,0.000120
0.110107,0.005772,0.009801
0.209473,0.006147,0.009934
0.106689,0.005644,0.000562
-0.104248,0.004246,-0.009894
-0.149902,0.003460,-0.004488
-0.086914,0.002812,-0.003738
-0.038330,0.002554,-0.000048
-0.202637,0.000687,-0.018194
-0.354492,-0.000756,-0.015348
-0.372559,-0.002449,-0.019564
-0.050537,-0.001035,0.013255
-0.135742,-0.003127,-0.024278
-0.500488,-0.004911,-0.022951
-0.347412,-0.005404,-0.010382
-0.004395,-0.004103,0.009052
-0.045166,-0.004841,-0.012302
-0.345215,-0.006194,-0.019874
-0.220703,-0.005796,-0.001778
-0.189453,-0.006664,-0.015433
-0.202148,-0.006437,-0.004149
-0.018555,-0.005668,0.002106
-0.414551,-0.008689,-0.039226
-0.175049,-0.006112,0.019941
-0.160400,-0.008494,-0.032583
-0.493652,-0.009060,-0.014779
-0.328369,-0.009694,-0.016105
-0.053711,-0.007938,0.009821
-0.240967,-0.009979,-0.030624
-0.327637,-0.009227,-0.001619
-0.250732,-0.010295,-0.021093
0.001221,-0.007631,0.019304
0.058594,-0.008051,-0.012293
0.250732,-0.004288,0.033753
-0.028320,-0.006896,-0.033264
-0.145508,-0.004730,0.017174
-0.231445,-0.007585,-0.036459
-0.242432,-0.005880,0.011359
-0.212646,-0.008004,-0.029475
-0.200195,-0.006491,0.008804
-0.347412,-0.009442,-0.039279
-0.341797,-0.008144,0.004982
-0.211914,-0.009535,-0.023606
-0.159180,-0.008033,0.007155
-0.189209,-0.009429,-0.023540
-0.126709,-0.007679,0.010018
-0.092529,-0.008558,-0.017444
-0.070313,-0.006928,0.009546
-0.086426,-0.007787,-0.016465
-0.160156,-0.007035,0.000569
-0.188721,-0.007977,-0.017503
-0.135498,-0.006923,0.003733
-0.086670,-0.007308,-0.011197
-0.132080,-0.006803,-0.001698
-0.112549,-0.006963,-0.008584
-0.096924,-0.006418,-0.000911
0.007324,-0.005707,0.001489
0.032471,-0.005052,0.001568
-0.015869,-0.004854,-0.002855
0.039795,-0.003861,0.006179
0.064209,-0.003500,0.000156
0.057373,-0.002733,0.005022
0.001465,-0.002886,-0.004438
-0.092041,-0.003009,-0.004245
-0.135742,-0.003490,-0.008354
-0.124023,-0.003496,-0.003560
-0.091309,-0.003629,-0.004978
-0.086670,-0.003597,-0.003270
-0.075684,-0.003619,-0.003836
-0.054199,-0.003418,-0.001387
-0.007568,-0.003058,0.000581
-0.022949,-0.003016,-0.002595
-0.043213,-0.002882,-0.001528
-0.067871,-0.003047,-0.004718
-0.072998,-0.002978,-0.002277
-0.084473,-0.003208,-0.005531
-0.102295,-0.003295,-0.004173
-0.121826,-0.003643,-0.007166
-0.105957,-0.003587,-0.003015
-0.114990,-0.003948,-0.007606
-0.105225,-0.003822,-0.002549
-0.079590,-0.003914,-0.004844
-0.079590,-0.003810,-0.002755
-0.097412,-0.004030,-0.006260
-0.093750,-0.003914,-0.002741
-0.111328,-0.004239,-0.007525
-0.105713,-0.004098,-0.002666
-0.124023,-0.004515,-0.008736
-0.087402,-0.004101,0.000083
-0.075928,-0.004354,-0.006909
-0.077148,-0.004021,-0.000656
-0.070801,-0.004179,-0.005775
-0.088867,-0.004050,-0.002743
-0.089111,-0.004183,-0.005524
-0.061035,-0.003848,-0.000466
-0.070313,-0.004033,-0.005904
-0.077393,-0.003813,-0.001593
-0.072998,-0.003931,-0.005120
-0.081787,-0.003820,-0.002701
-0.094971,-0.004025,-0.006089
-0.111084,-0.004063,-0.004456
-0.076416,-0.003952,-0.002822
-0.062500,-0.003871,-0.003057
-0.092041,-0.004018,-0.005502
-0.092773,-0.003957,-0.003343
-0.113770,-0.004249,-0.007197
-0.092041,-0.004022,-0.001734
-0.057373,-0.003983,-0.003585
-0.063965,-0.003849,-0.002494
-0.095215,-0.004070,-0.006300
-0.095459,-0.003961,-0.002859
-0.078857,-0.004009,-0.004496
-0.048584,-0.003673,-0.000281
-0.085449,-0.004012,-0.007434
-0.119385,-0.004009,-0.003979
-0.105957,-0.004180,-0.005915
-0.112061,-0.004227,-0.004703
-0.088867,-0.004182,-0.003718
-0.089111,-0.004223,-0.004636
-0.083008,-0.004135,-0.003252
-0.081299,-0.004155,-0.004358
-0.100098,-0.004235,-0.005043
-0.114258,-0.004366,-0.005694
-0.066650,-0.004047,-0.000817
-0.071045,-0.004191,-0.005650
-0.086182,-0.004049,-0.002614
-0.092773,-0.004222,-0.005970
-0.071045,-0.003929,-0.000961
-0.079102,-0.004137,-0.006245
-0.078369,-0.003888,-0.001371
-0.077637,-0.004055,-0.005740
-0.088135,-0.003934,-0.002709
-0.081055,-0.004014,-0.004830
-0.078125,-0.003890,-0.002636
-0.084229,-0.004007,-0.005182
-0.090820,-0.003957,-0.003458
-0.083740,-0.003996,-0.004390
-0.057129,-0.003740,-0.001147
-0.068848,-0.003867,-0.005152
-0.101563,-0.003920,-0.004452
-0.104736,-0.004051,-0.005375
-0.095947,-0.004023,-0.003744
-0.083496,-0.004031,-0.004108
-0.089844,-0.004059,-0.004348
-0.108154,-0.004214,-0.005777
-0.092529,-0.004111,-0.003070
-0.104736,-0.004338,-0.006632
-0.089600,-0.004130,-0.002029
-0.092285,-0.004340,-0.006460
-0.086182,-0.004118,-0.001878
-0.093262,-0.004349,-0.006684
-0.092041,-0.004156,-0.002201
-0.064209,-0.004122,-0.003776
-0.070313,-0.004011,-0.002892
-0.061768,-0.003913,-0.002927
-0.084717,-0.004008,-0.004961
-0.098389,-0.004038,-0.004341
-0.080566,-0.003971,-0.003301
-0.063232,-0.003856,-0.002687
-0.072754,-0.003878,-0.004102
-0.078125,-0.003826,-0.003298
-0.093750,-0.003971,-0.005436
-0.083984,-0.003848,-0.002612
-0.084229,-0.003970,-0.005204
-0.071289,-0.003764,-0.001680
-0.069824,-0.003853,-0.004755
-0.095703,-0.003892,-0.004286
-0.098877,-0.003992,-0.004999
-0.075439,-0.003834,-0.002241
-0.060303,-0.003794,-0.003388
-0.071533,-0.003755,-0.003355
-0.107910,-0.004016,-0.006659
-0.109131,-0.003993,-0.003762
-0.093750,-0.004085,-0.005014
-0.080078,-0.003955,-0.002644
-0.072266,-0.003968,-0.004098
-0.081055,-0.003932,-0.003566
-0.092773,-0.004038,-0.005104
-0.081787,-0.003919,-0.002716
-0.105713,-0.004200,-0.007043
-0.095703,-0.004020,-0.002204
-0.044189,-0.003836,-0.001971
-0.034912,-0.003612,-0.001348
-0.054199,-0.003615,-0.003651
-0.087891,-0.003703,-0.004588
-0.101807,-0.003819,-0.004988
-0.095459,-0.003840,-0.004053
-0.087402,-0.003870,-0.004178
-0.088379,-0.003895,-0.004152
-0.080811,-0.003859,-0.003495
-0.080811,-0.003880,-0.004093
-0.098877,-0.003997,-0.005175
-0.111572,-0.004117,-0.005333
-0.067627,-0.003858,-0.001234
-0.033691,-0.003682,-0.001910
-0.052490,-0.003620,-0.002986
-0.121094,-0.004030,-0.008181
-0.176514,-0.004427,-0.008442
-0.179688,-0.004793,-0.008490
-0.240723,-0.005616,-0.013939
-0.356689,-0.006858,-0.019417
-0.494629,-0.008657,-0.026847
-0.539062,-0.010046,-0.024085
-0.541016,-0.011551,-0.026774
-0.740478,-0.014317,-0.042279
-0.947266,-0.017238,-0.046780
-1.068115,-0.020507,-0.053560
-0.851807,-0.021175,-0.027923
-0.783936,-0.023332,-0.045145
-0.751709,-0.023624,-0.026572
-0.657959,-0.024651,-0.035036
-0.448486,-0.023195,-0.008481
-0.343018,-0.023192,-0.023153
-0.320801,-0.021807,-0.007802
-0.134521,-0.020295,-0.005007
-0.075439,-0.018669,-0.002233
-0.086426,-0.017506,-0.005746
0.094971,-0.014691,0.013776
0.176270,-0.013069,0.003328
0.117188,-0.011216,0.007518
0.273926,-0.008604,0.017812
0.203125,-0.007643,0.002073
0.079590,-0.006480,0.005277
0.144775,-0.005156,0.008228
0.107422,-0.004496,0.002181
-0.009277,-0.004345,-0.002819
0.109863,-0.002833,0.012453
0.261230,-0.001482,0.012178
0.080811,-0.001692,-0.003809
0.172363,0.000169,0.018979
0.193848,0.000169,0.000175
0.278076,0.002392,0.024867
0.083252,0.000815,-0.015137
0.144775,0.003154,0.026804
0.294434,0.003059,0.002107
0.023437,0.002801,0.000192
0.109619,0.003421,0.009691
0.195801,0.003906,0.008803
-0.478516,-0.001043,-0.051077
-0.183105,0.001751,0.030001
-0.169922,-0.002240,-0.042594
-0.263672,-0.000686,0.015030
-0.012207,-0.001954,-0.014776
0.279541,0.001697,0.038605
0.462647,0.002130,0.006508
0.683105,0.006938,0.055557
0.480469,0.005655,-0.007315
0.213867,0.007478,0.025905
0.260254,0.006791,-0.000150
0.111084,0.007092,0.010134
0.049072,0.006021,-0.004806
0.126465,0.006897,0.015755
0.125732,0.006005,-0.003021
0.000977,0.005720,0.002837
-0.037354,0.004670,-0.005944
-0.074463,0.004133,-0.001293
-0.086914,0.003163,-0.006646
-0.117432,0.002472,-0.004521
-0.019043,0.002465,0.002400
0.111084,0.002946,0.007813
0.161377,0.003349,0.007414
0.103027,0.003274,0.002526
-0.074219,0.002172,-0.008978
0.129639,0.003762,0.019838
0.149170,0.003007,-0.004627
0.035645,0.003404,0.007418
-0.004639,0.002452,-0.007168
0.012939,0.002923,0.007688
-0.004395,0.001995,-0.007391
-0.054199,0.001982,0.001848
-0.030762,0.001403,-0.004450
0.029297,0.001879,0.006687
0.028809,0.001395,-0.003492
0.010498,0.001641,0.004123
0.025146,0.001359,-0.001488
0.017334,0.001499,0.002914
0.014648,0.001244,-0.001334
0.066406,0.001779,0.007190
0.072510,0.001618,-0.000017
0.019531,0.001632,0.001774
0.007080,0.001397,-0.000977
0.002441,0.001371,0.001109
0.007568,0.001218,-0.000328
0.047119,0.001517,0.004539
0.030273,0.001254,-0.001406
0.027588,0.001480,0.003762
0.031738,0.001295,-0.000567
0.067139,0.001769,0.006559
0.062988,0.001583,-0.000299
0.009033,0.001538,0.001085
-0.003906,0.001279,-0.001339
-0.002441,0.001254,0.000999
0.003662,0.001089,-0.000579
0.021484,0.001212,0.002461
0.019043,0.001056,-0.000526
0.005859,0.001051,0.001006
-0.038574,0.000562,-0.004387
-0.054932,0.000426,-0.000952
-0.040527,0.000137,-0.002781
-0.010742,0.000266,0.001564
-0.010742,0.000027,-0.002390
-0.014893,0.000099,0.000835
-0.028320,-0.000207,-0.003308
-0.031006,-0.000169,0.000220
-0.031738,-0.000429,-0.003057
-0.017334,-0.000280,0.001222
-0.035645,-0.000644,-0.004320
-0.042969,-0.000580,0.000064
-0.043213,-0.000883,-0.003947
-0.030029,-0.000724,0.000889
-0.017090,-0.000870,-0.002347
-0.016113,-0.000730,0.000686
-0.028320,-0.000950,-0.003173
-0.035156,-0.000889,-0.000277
-0.038818,-0.001101,-0.003242
-0.045898,-0.001108,-0.001181
-0.042236,-0.001254,-0.002727
-0.042725,-0.001264,-0.001364
-0.056396,-0.001495,-0.003835
-0.045410,-0.001414,-0.000597
-0.048096,-0.001628,-0.003785
-0.030762,-0.001420,0.000676
-0.047363,-0.001731,-0.004878
-0.037842,-0.001483,0.001033
-0.039307,-0.001752,-0.004478
-0.056641,-0.001687,-0.001023
-0.059570,-0.001934,-0.004430
-0.063477,-0.001911,-0.001681
-0.043213,-0.001951,-0.002359
-0.037598,-0.001887,-0.001237
-0.048340,-0.002007,-0.003225
-0.039551,-0.001883,-0.000625
-0.017334,-0.001803,-0.000991
-0.035645,-0.001848,-0.002306
-0.053955,-0.001930,-0.002758
-0.082031,-0.002195,-0.004873
-0.080322,-0.002249,-0.002794
-0.058350,-0.002290,-0.002709
-0.047607,-0.002248,-0.001820
-0.026611,-0.002112,-0.000739
-0.046875,-0.002241,-0.003546
-0.060303,-0.002237,-0.002200
-0.068359,-0.002410,-0.004150
-0.067139,-0.002397,-0.002266
-0.051270,-0.002411,-0.002552
-0.054932,-0.002430,-0.002621
-0.069824,-0.002562,-0.003899
-0.070068,-0.002579,-0.002758
-0.055908,-0.002574,-0.002522
-0.066895,-0.002678,-0.003726
-0.037354,-0.002434,0.000029
-0.038574,-0.002530,-0.003498
-0.062256,-0.002520,-0.002420
-0.093750,-0.002854,-0.006235
-0.084473,-0.002771,-0.001929
-0.052490,-0.002789,-0.002969
-0.037109,-0.002595,-0.000638
-0.040283,-0.002636,-0.003045
-0.044678,-0.002511,-0.001250
-0.070557,-0.002754,-0.005213
-0.097412,-0.002869,-0.004024
-0.104004,-0.003123,-0.005699
-0.089600,-0.003101,-0.002878
-0.087646,-0.003296,-0.005269
-0.094238,-0.003331,-0.003687
-0.060547,-0.003220,-0.002094
-0.055664,-0.003210,-0.003104
-0.060791,-0.003159,-0.002647
-0.068604,-0.003214,-0.003766
-0.056396,-0.003073,-0.001649
-0.042969,-0.003009,-0.002367
-0.035156,-0.002829,-0.001010
0.019531,-0.002334,0.002677
0.069580,-0.001779,0.003826
0.061768,-0.001432,0.002077
0.094727,-0.000706,0.006635
0.135742,-0.000087,0.006179
0.142578,0.000570,0.007209
0.135254,0.001024,0.005613
0.133789,0.001556,0.006934
0.224854,0.002669,0.013927
0.341064,0.004051,0.018022
0.316162,0.004771,0.012055
0.335693,0.006074,0.019243
0.347900,0.006769,0.013800
0.225586,0.006857,0.007745
0.337891,0.008342,0.023363
0.176270,0.007106,-0.005396
0.021484,0.007082,0.006844
0.171631,0.007275,0.009219
-0.052979,0.005436,-0.013157
-0.203857,0.004373,-0.006374
0.204834,0.006161,0.024235
0.237305,0.005543,-0.000697
-0.044189,0.004744,-0.003343
-0.178223,0.003147,-0.012998
0.066406,0.004466,0.017805
0.043213,0.002956,-0.012313
-0.111572,0.002795,0.001163
-0.149170,0.001240,-0.014484
-0.107910,0.001440,0.003468
-0.271973,-0.001177,-0.027634
-0.501465,-0.002869,-0.019985
-0.262939,-0.003104,-0.005478
-0.014648,-0.002495,0.003667
-0.321289,-0.005173,-0.032253
-0.406982,-0.005362,-0.007278
-0.348145,-0.007104,-0.024710
-0.458984,-0.008158,-0.018823
-0.071533,-0.006462,0.010691
-0.133057,-0.007834,-0.021704
-0.267334,-0.007517,-0.004310
-0.157227,-0.007761,-0.010229
-0.119385,-0.007191,-0.001437
-0.276367,-0.008665,-0.023566
-0.092041,-0.006701,0.013161
-0.180420,-0.008637,-0.028214
-0.160645,-0.006850,0.011217
-0.260010,-0.009258,-0.033608
-0.017090,-0.005811,0.029046
-0.092529,-0.008416,-0.034759
-0.317383,-0.007383,0.003066
-0.091797,-0.007713,-0.011052
0.011963,-0.006017,0.011134
-0.017090,-0.006526,-0.011670
-0.056396,-0.005439,0.005544
0.140869,-0.004263,0.007633
0.219971,-0.002723,0.012851
0.354736,-0.000657,0.020232
0.052246,-0.001831,-0.013709
-0.271484,-0.002743,-0.011959
-0.335449,-0.004234,-0.019308
-0.292969,-0.004644,-0.008797
-0.489014,-0.007467,-0.036006
-0.554932,-0.008341,-0.017178
-0.500732,-0.010239,-0.029434
-0.373047,-0.009929,-0.006790
-0.274414,-0.010702,-0.018519
-0.212646,-0.009945,-0.002286
-0.286133,-0.011180,-0.023672
-0.349365,-0.011065,-0.009902
-0.328857,-0.011922,-0.020587
-0.458496,-0.012877,-0.022531
-0.410645,-0.013199,-0.016455
-0.416260,-0.014035,-0.022489
-0.507568,-0.015041,-0.025216
-0.445801,-0.015233,-0.017176
-0.270752,-0.014649,-0.008738
-0.327881,-0.015270,-0.021558
-0.371338,-0.015138,-0.013803
-0.275635,-0.014878,-0.012247
-0.214111,-0.014270,-0.008126
-0.219482,-0.014098,-0.012359
-0.197754,-0.013419,-0.006551
-0.198730,-0.013285,-0.011924
-0.204834,-0.012772,-0.007584
-0.207275,-0.012680,-0.011753
-0.220459,-0.012362,-0.009146
-0.218018,-0.012266,-0.011299
-0.266602,-0.012396,-0.013712
-0.269531,-0.012341,-0.011780
-0.206543,-0.011938,-0.007869
-0.227539,-0.012062,-0.013318
-0.225342,-0.011711,-0.008162
-0.212891,-0.011713,-0.011733
-0.212891,-0.011423,-0.008483
-0.214844,-0.011440,-0.011616
-0.209229,-0.011154,-0.008260
-0.256348,-0.011550,-0.015555
-0.274170,-0.011457,-0.010520
-0.231934,-0.011443,-0.011300
-0.203613,-0.011137,-0.008042
-0.214111,-0.011210,-0.011952
-0.236816,-0.011141,-0.010437
-0.266602,-0.011443,-0.014496
-0.242920,-0.011193,-0.008671
-0.217529,-0.011238,-0.011687
-0.215576,-0.011015,-0.008767
-0.244629,-0.011287,-0.014039
-0.224365,-0.010939,-0.007418
-0.201172,-0.010977,-0.011356
-0.190186,-0.010599,-0.006783
-0.194092,-0.010662,-0.011296
-0.197998,-0.010381,-0.007541
-0.193115,-0.010393,-0.010518
-0.190918,-0.010143,-0.007611
-0.206787,-0.010282,-0.011685
-0.207520,-0.010080,-0.008044
-0.156006,-0.009778,-0.006721
-0.155029,-0.009603,-0.007837
-0.208496,-0.009786,-0.011633
-0.212402,-0.009673,-0.008530
-0.183838,-0.009593,-0.008783
-0.148193,-0.009210,-0.005345
-0.180908,-0.009409,-0.011418
-0.206299,-0.009298,-0.008176
-0.197754,-0.009394,-0.010357
-0.153076,-0.008940,-0.004352
-0.149414,-0.008989,-0.009487
-0.156006,-0.008667,-0.005407
-0.188721,-0.008972,-0.012064
-0.161865,-0.008488,-0.003589
-0.171875,-0.008822,-0.012202
-0.154053,-0.008277,-0.002761
-0.164063,-0.008635,-0.012254
-0.164795,-0.008189,-0.003681
-0.144531,-0.008321,-0.009658
-0.156738,-0.008051,-0.005317
-0.147705,-0.008087,-0.008455
-0.158203,-0.007948,-0.006545
-0.152832,-0.007935,-0.007799
-0.155273,-0.007840,-0.006877
-0.180176,-0.008030,-0.009958
-0.151855,-0.007722,-0.004606
-0.125244,-0.007664,-0.007081
-0.138184,-0.007514,-0.005993
-0.147949,-0.007545,-0.007862
-0.136963,-0.007332,-0.005172
-0.137695,-0.007364,-0.007686
-0.126709,-0.007098,-0.004410
-0.109131,-0.006982,-0.005809
-0.092041,-0.006623,-0.002998
-0.147705,-0.006978,-0.010566
-0.145752,-0.006665,-0.003503
-0.138428,-0.006900,-0.009271
-0.141846,-0.006668,-0.004330
-0.144043,-0.006880,-0.009024
-0.124268,-0.006529,-0.002972
-0.114014,-0.006621,-0.007556
-0.120361,-0.006381,-0.003956
-0.128174,-0.006521,-0.007935
-0.121826,-0.006271,-0.003743
-0.124512,-0.006409,-0.007800
-0.127930,-0.006229,-0.004416
-0.115479,-0.006242,-0.006375
-0.122070,-0.006147,-0.005185
-0.128174,-0.006208,-0.006817
-0.139160,-0.006218,-0.006321
-0.146240,-0.006325,-0.007410
-0.121826,-0.006136,-0.004222
-0.136963,-0.006347,-0.008485
-0.136230,-0.006184,-0.004539
-0.153564,-0.006500,-0.009690
-0.176758,-0.006553,-0.007090
-0.196777,-0.006977,-0.011258
-0.237549,-0.007351,-0.011135
-0.333008,-0.008475,-0.019838
-0.400147,-0.009328,-0.017961
-0.470947,-0.010833,-0.026041
-0.428711,-0.011197,-0.014887
-0.455811,-0.012662,-0.027476
-0.583496,-0.013999,-0.027511
-0.606689,-0.015400,-0.029567
-0.594238,-0.016406,-0.026576
-0.500000,-0.016803,-0.020816
-0.577148,-0.018261,-0.033001
-0.744873,-0.019948,-0.037008
-0.634277,-0.020259,-0.023408
-0.375488,-0.019560,-0.012493
-0.274658,-0.019001,-0.013351
-0.491211,-0.020177,-0.032060
-0.452393,-0.019399,-0.011541
-0.357910,-0.019607,-0.021710
-0.354004,-0.018932,-0.012105
-0.423096,-0.019664,-0.027063
-0.328857,-0.018341,-0.004969
-0.109131,-0.017168,-0.005300
0.148926,-0.013982,0.018226
0.298340,-0.011800,0.010265
0.347412,-0.008765,0.021926
0.388428,-0.006625,0.015006
0.546631,-0.002830,0.035541
0.394531,-0.002291,0.003165
0.472656,0.001485,0.039659
0.227783,-0.000052,-0.015589
0.450195,0.004876,0.054704
0.306885,0.002443,-0.022161
0.081543,0.004698,0.027505
-0.175537,0.000601,-0.040828
0.015625,0.004017,0.038560
0.352295,0.003351,-0.003383
0.247314,0.005330,0.025337
0.317627,0.005348,0.005530
0.706299,0.010135,0.058534
0.088623,0.005147,-0.045290
-0.371094,0.005387,0.007816
-0.467041,0.000479,-0.049146
-0.048340,0.004069,0.040372
0.558594,0.004921,0.013535
0.575928,0.008035,0.039517
0.564697,0.008649,0.014862
0.536621,0.011000,0.034771
0.398926,0.010394,0.004262
0.378174,0.012172,0.030158
0.361328,0.011534,0.005076
0.378906,0.013149,0.029482
0.166260,0.010898,-0.011866
0.091797,0.011632,0.019059
0.032227,0.009286,-0.014444
-0.177002,0.008199,-0.002786
-0.079102,0.007049,-0.004583
-0.197998,0.005186,-0.013649
-0.329590,0.003167,-0.017243
-0.197510,0.002695,-0.002085
-0.062744,0.002115,-0.003750
-0.174316,0.000819,-0.012276
-0.245361,-0.000236,-0.010911
-0.146973,-0.000512,-0.003299
-0.138916,-0.001321,-0.009501
-0.152832,-0.001662,-0.005109
-0.107178,-0.001962,-0.004997
-0.101807,-0.002201,-0.004616
-0.103760,-0.002465,-0.005138
-0.125977,-0.002843,-0.006662
-0.137451,-0.003155,-0.006308
-0.187500,-0.003873,-0.011135
-0.228760,-0.004465,-0.010456
-0.214355,-0.004943,-0.009777
-0.207031,-0.005375,-0.009736
-0.008545,-0.004163,0.008090
0.057617,-0.003984,-0.002177
-0.082764,-0.004118,-0.005468
-0.173340,-0.004703,-0.010625
-0.155273,-0.004668,-0.004306
-0.144775,-0.005068,-0.009111
-0.144775,-0.005038,-0.004739
-0.103760,-0.005037,-0.005026
-0.133301,-0.005252,-0.007423
-0.154785,-0.005425,-0.007176
-0.090088,-0.005079,-0.001578
-0.076660,-0.005113,-0.005463
-0.065918,-0.004740,-0.000961
-0.067383,-0.004780,-0.005190
-0.071533,-0.004504,-0.001715
-0.107178,-0.004826,-0.008085
-0.147461,-0.004924,-0.005914
-0.120117,-0.004970,-0.005429
-0.099365,-0.004883,-0.004003
-0.117676,-0.005069,-0.006948
-0.085205,-0.004734,-0.001345
-0.063965,-0.004715,-0.004533
-0.117920,-0.004875,-0.006488
-0.181152,-0.005372,-0.010399
-0.136230,-0.005140,-0.002797
-0.118652,-0.005410,-0.008133
-0.178711,-0.005704,-0.008683
-0.218506,-0.006250,-0.011764
-0.188232,-0.006248,-0.006235
-0.176270,-0.006603,-0.010190
-0.140869,-0.006315,-0.003405
-0.146240,-0.006653,-0.010063
-0.159912,-0.006525,-0.005235
-0.174316,-0.006921,-0.010925
-0.125244,-0.006418,-0.001331
-0.124023,-0.006736,-0.009951
-0.148193,-0.006515,-0.004282
-0.188232,-0.007103,-0.013045
-0.183594,-0.006882,-0.004653
-0.158203,-0.007163,-0.010004
-0.102539,-0.006530,-0.000125
-0.114014,-0.006855,-0.010148
-0.169434,-0.006780,-0.006015
-0.153564,-0.006921,-0.008348
-0.140381,-0.006751,-0.005038
-0.159424,-0.007022,-0.009764
-0.147705,-0.006787,-0.004409
-0.131104,-0.006877,-0.007787
-0.121338,-0.006603,-0.003834
-0.158691,-0.006980,-0.010793
-0.160156,-0.006765,-0.004592
-0.126953,-0.006809,-0.007247
-0.154297,-0.006852,-0.007292
-0.157959,-0.006918,-0.007581
-0.166992,-0.007027,-0.008131
-0.183594,-0.007216,-0.009124
-0.168457,-0.007184,-0.006858
-0.145264,-0.007152,-0.006833
-0.119385,-0.006916,-0.004527
-0.122070,-0.006911,-0.006867
-0.119873,-0.006698,-0.004540
-0.167236,-0.007078,-0.010920
-0.176514,-0.006976,-0.005949
-0.150146,-0.007077,-0.008100
-0.094238,-0.006540,-0.001111
-0.058105,-0.006331,-0.004219
-0.051758,-0.005835,-0.000819
-0.034424,-0.005522,-0.002353
0.068115,-0.004281,0.008271
0.222168,-0.002773,0.012468
0.300537,-0.001110,0.015702
0.177490,-0.000859,0.001685
0.093994,-0.000158,0.006926
0.126465,0.000313,0.005079
0.151367,0.001095,0.009001
0.353271,0.003121,0.023603
0.462647,0.004654,0.020159
0.144531,0.003755,-0.005337
0.048340,0.004246,0.009207
0.258301,0.005202,0.014869
0.378174,0.006579,0.020505
0.182373,0.005785,-0.002246
0.084961,0.006136,0.009691
0.174316,0.006202,0.006870
0.055908,0.005534,-0.001220
